,time,air_temp,relative_hum,lamp_status,outside_temp,rain
30864,43922.16667, 20.5, 87.3, 100,1.2,0.0
30865,43922.17014, 20.6, 87.3, 100,1.100000007,0.0
30866,43922.17361, 20.4, 87.3, 100,1.199999987,0.0
30867,43922.17708, 20.5, 87.2, 100,1.299999993,0.0
30868,43922.18056, 20.6, 87.3, 100,1.100000007,0.0
30869,43922.18403, 20.4, 87.4, 100,0.89999999,0.0
30870,43922.1875, 20.5, 87.6, 100,0.59999998,0.0
30871,43922.19097, 20.7, 87.8, 100,0.40000002,0.0
30872,43922.19444, 20.5, 88.0, 100,0.899999983,0.0
30873,43922.19792, 20.5, 88.0, 100,0.9,0.0
30874,43922.20139, 20.6, 87.9, 100,1.000000007,0.0
30875,43922.20486, 20.6, 88.6, 100,1.099999987,0.0
30876,43922.20833, 20.7, 88.9, 100,1.1,0.0
30877,43922.21181, 20.8, 89.0, 100,1.1,0.0
30878,43922.21528, 20.8, 89.3, 100,0.69999998,0.0
30879,43922.21875, 20.7, 89.4, 100,0.10000005,0.0
30880,43922.22222, 20.7, 89.0, 100,0.59999995,0.0
30881,43922.22569, 20.6, 88.8, 100,0.699999997,0.0
30882,43922.22917, 20.7, 88.5, 100,0.8,0.0
30883,43922.23264, 20.5, 88.4, 100,0.699999993,0.0
30884,43922.23611, 20.5, 88.4, 100,0.600000013,0.0
30885,43922.23958, 20.4, 88.4, 100,0.89999998,0.0
30886,43922.24306, 20.5, 88.5, 100,0.700000007,0.0
30887,43922.24653, 20.5, 88.7, 100,0.69999999,0.0
30888,43922.25, 20.3, 88.9, 100,0.40000006,0.0
30889,43922.25347, 20.5, 89.1, 100,0.99999994,0.0
30890,43922.25694, 20.5, 88.9, 100,1.0,0.0
30891,43922.26042, 20.3, 88.9, 100,1.0,0.0
30892,43922.26389, 20.3, 88.9, 100,1.20000002,0.0
30893,43922.26736, 20.2, 88.8, 100,1.49999996,0.0
30894,43922.27083, 20.2, 88.7, 100,1.5,0.0
30895,43922.27431, 20.3, 89.0, 100,1.300000007,0.0
30896,43922.27778, 20.0, 89.3, 100,1.3,0.0
30897,43922.28125, 20.1, 89.3, 100,1.29999996,0.0
30898,43922.28472, 20.1, 89.3, 100,0.90000004,0.0
30899,43922.28819, 20.2, 89.5, 100,0.700000007,0.0
30900,43922.29167, 20.2, 89.6, 100,0.9,0.0
30901,43922.29514, 20.4, 89.7, 100,0.800000013,0.0
30902,43922.29861, 20.5, 89.9, 100,0.999999973,0.0
30903,43922.30208, 20.3, 89.9, 100,1.0,0.0
30904,43922.30556, 20.4, 89.8, 100,1.0,0.0
30905,43922.30903, 20.3, 89.8, 100,0.999999997,0.0
30906,43922.3125, 20.5, 90.1, 100,0.9,0.0
30907,43922.31597, 20.5, 90.0, 100,0.9,0.0
30908,43922.31944, 20.5, 90.0, 100,1.099999993,0.0
30909,43922.32292, 20.4, 89.6, 100,1.2,0.0
30910,43922.32639, 20.4, 89.2, 100,1.300000013,0.0
30911,43922.32986, 20.5, 88.0, 100,1.499999973,0.0
30912,43922.33333, 20.8, 85.6, 100,1.599999993,0.0
30913,43922.33681, 20.6, 86.6, 100,1.500000003,0.0
30914,43922.34028, 20.7, 87.1, 100,1.80000001,0.0
30915,43922.34375, 20.8, 87.8, 100,2.10000005,0.0
30916,43922.34722, 20.8, 87.1, 100,2.59999995,0.0
30917,43922.35069, 21.0, 86.0, 100,3.099999983,0.0
30918,43922.35417, 20.8, 87.2, 100,2.2,0.0
30919,43922.35764, 21.0, 86.6, 100,2.800000013,0.0
30920,43922.36111, 21.1, 85.7, 100,2.999999973,0.0
30921,43922.36458, 21.2, 84.3, 100,3.0,0.0
30922,43922.36806, 21.5, 84.4, 100,3.29999999,0.0
30923,43922.37153, 21.8, 84.0, 100,3.600000013,0.0
30924,43922.375, 21.9, 83.9, 100,4.00000002,0.0
30925,43922.37847, 22.0, 85.0, 100,4.19999998,0.0
30926,43922.38194, 22.5, 87.1, 100,4.49999999,0.0
30927,43922.38542, 22.5, 87.9, 100,4.4,0.0
30928,43922.38889, 22.7, 87.9, 100,4.300000027,0.0
30929,43922.39236, 22.3, 85.3, 100,4.699999946,0.0
30930,43922.39583, 22.9, 84.9, 100,4.799999993,0.0
30931,43922.39931, 23.1, 87.6, 100,5.299999983,0.0
30932,43922.40278, 23.3, 87.9, 100,5.20000001,0.0
30933,43922.40625, 23.2, 85.3, 100,5.50000004,0.0
30934,43922.40972, 23.2, 84.3, 100,5.89999996,0.0
30935,43922.41319, 23.8, 86.6, 100,5.700000007,0.0
30936,43922.41667, 23.6, 85.5, 100,5.5,0.0
30937,43922.42014, 23.8, 85.0, 100,5.50000002,0.0
30938,43922.42361, 24.0, 85.1, 100,5.79999996,0.0
30939,43922.42708, 24.3, 83.2, 100,6.299999966,0.0
30940,43922.43056, 24.1, 82.7, 100,5.600000023,0.0
30941,43922.43403, 24.3, 85.3, 100,5.999999997,0.0
30942,43922.4375, 24.1, 83.9, 100,5.89999999,0.0
30943,43922.44097, 24.4, 83.1, 100,5.80000001,0.0
30944,43922.44444, 25.3, 85.5, 100,6.39999998,0.0
30945,43922.44792, 24.5, 81.7, 100,5.7,0.0
30946,43922.45139, 24.5, 79.6, 100,5.800000013,0.0
30947,43922.45486, 24.1, 81.3, 100,5.999999973,0.0
30948,43922.45833, 24.5, 85.0, 100,6.29999998,0.0
30949,43922.46181, 24.3, 83.4, 100,6.3,0.0
30950,43922.46528, 24.2, 80.1, 100,6.600000017,0.0
30951,43922.46875, 24.4, 82.2, 100,7.09999999,0.0
30952,43922.47222, 24.4, 83.2, 100,7.00000001,0.0
30953,43922.47569, 24.5, 83.7, 100,6.800000007,0.0
30954,43922.47917, 24.4, 80.9, 100,6.6,0.0
30955,43922.48264, 24.4, 82.1, 100,6.70000008,0.0
30956,43922.48611, 24.8, 79.0, 100,7.899999839,0.0
30957,43922.48958, 25.4, 79.2, 100,7.200000047,0.0
30958,43922.49306, 25.4, 75.6, 100,6.500000023,0.0
30959,43922.49653, 24.6, 71.9, 100,6.5,0.0
30960,43922.5, 24.6, 74.4, 100,6.50000007,0.0
30961,43922.50347, 25.0, 74.1, 100,7.19999993,0.0
30962,43922.50694, 26.1, 76.6, 100,7.599999987,0.0
30963,43922.51042, 25.2, 74.4, 100,7.7,0.0
30964,43922.51389, 25.5, 75.3, 100,8.999999953,0.0
30965,43922.51736, 25.1, 67.3, 100,8.300000094,0.0
30966,43922.52083, 24.8, 71.3, 100,7.000000087,0.0
30967,43922.52431, 25.8, 76.0, 100,7.59999998,0.0
30968,43922.52778, 25.1, 74.1, 100,6.60000002,0.0
30969,43922.53125, 24.1, 72.6, 100,7.200000101,0.0
30970,43922.53472, 25.5, 76.6, 100,8.199999899,0.0
30971,43922.53819, 24.9, 69.5, 100,7.700000017,0.0
30972,43922.54167, 24.7, 69.0, 100,7.6,0.0
30973,43922.54514, 24.0, 71.0, 100,7.900000007,0.0
30974,43922.54861, 25.3, 73.5, 100,7.999999987,0.0
30975,43922.55208, 25.7, 74.9, 100,8.699999953,0.0
30976,43922.55556, 25.8, 71.5, 100,7.700000034,0.0
30977,43922.55903, 24.7, 70.5, 100,7.69999998,0.0
30978,43922.5625, 25.0, 73.2, 100,7.10000004,0.0
30979,43922.56597, 25.0, 74.4, 100,7.49999996,0.0
30980,43922.56944, 23.9, 71.7, 100,7.100000013,0.0
30981,43922.57292, 24.4, 77.4, 100,7.2,0.0
30982,43922.57639, 24.1, 77.9, 100,7.3,0.0
30983,43922.57986, 23.6, 78.9, 100,7.3,0.0
30984,43922.58333, 24.1, 77.1, 100,7.399999993,0.0
30985,43922.58681, 24.3, 78.7, 100,7.499999997,0.0
30986,43922.59028, 24.1, 78.8, 100,7.2,0.0
30987,43922.59375, 23.8, 77.2, 100,7.2,0.0
30988,43922.59722, 24.2, 76.8, 100,7.2,0.0
30989,43922.60069, 24.0, 78.7, 100,7.599999987,0.0
30990,43922.60417, 24.3, 75.2, 100,7.1,0.0
30991,43922.60764, 23.9, 74.4, 100,6.90000002,0.0
30992,43922.61111, 24.1, 76.8, 100,7.19999996,0.0
30993,43922.61458, 24.4, 77.1, 100,7.299999993,0.0
30994,43922.61806, 23.6, 76.1, 100,7.00000001,0.0
30995,43922.62153, 23.8, 75.9, 100,7.599999997,0.0
30996,43922.625, 24.3, 75.1, 100,7.50000001,0.0
30997,43922.62847, 23.8, 76.3, 100,7.59999999,0.0
30998,43922.63194, 24.0, 74.3, 100,7.200000013,0.0
30999,43922.63542, 24.1, 74.4, 100,7.4,0.0
31000,43922.63889, 24.2, 75.9, 100,7.30000002,0.0
31001,43922.64236, 24.1, 75.3, 100,7.59999996,0.0
31002,43922.64583, 24.3, 76.3,   0,7.30000002,0.0
31003,43922.64931, 24.0, 77.2,   0,7.399999997,0.0
31004,43922.65278, 23.8, 81.6,   0,7.200000007,0.0
31005,43922.65625, 23.9, 82.7,   0,7.39999998,0.0
31006,43922.65972, 23.9, 82.6,   0,7.20000002,0.0
31007,43922.66319, 23.7, 80.5,   0,7.000000007,0.0
31008,43922.66667, 23.6, 81.9,   0,7.1,0.0
31009,43922.67014, 23.6, 84.0, 100,7.500000007,0.0
31010,43922.67361, 24.0, 82.8, 100,7.599999987,0.0
31011,43922.67708, 24.3, 80.6, 100,7.30000002,0.0
31012,43922.68056, 23.3, 77.8, 100,7.100000007,0.0
31013,43922.68403, 23.3, 79.3, 100,7.2,0.0
31014,43922.6875, 23.6, 82.4,   0,7.20000002,0.0
31015,43922.69097, 23.5, 84.8,   0,7.39999998,0.0
31016,43922.69444, 23.6, 84.4,   0,7.300000003,0.0
31017,43922.69792, 23.4, 84.4,   0,7.0,0.0
31018,43922.70139, 23.2, 84.6,   0,7.299999987,0.0
31019,43922.70486, 23.1, 84.7,   0,7.100000027,0.0
31020,43922.70833, 23.0, 84.5, 100,7.1,0.0
31021,43922.71181, 23.1, 84.1, 100,7.199999997,0.0
31022,43922.71528, 23.6, 79.8, 100,6.9,0.0
31023,43922.71875, 23.7, 79.2, 100,6.9,0.0
31024,43922.72222, 23.6, 78.5, 100,6.9,0.0
31025,43922.72569, 23.7, 79.2, 100,6.999999997,0.0
31026,43922.72917, 23.8, 79.1, 100,7.1,0.0
31027,43922.73264, 23.6, 79.6, 100,6.7,0.0
31028,43922.73611, 23.6, 80.1, 100,6.7,0.0
31029,43922.73958, 23.6, 79.6, 100,6.799999993,0.0
31030,43922.74306, 23.7, 80.1, 100,6.899999997,0.0
31031,43922.74653, 23.5, 80.2, 100,6.899999993,0.0
31032,43922.75, 23.6, 80.1, 100,6.70000003,0.0
31033,43922.75347, 23.4, 79.4, 100,6.99999997,0.0
31034,43922.75694, 23.1, 78.2, 100,6.900000003,0.0
31035,43922.76042, 23.2, 78.2, 100,7.1,0.0
31036,43922.76389, 23.2, 77.9, 100,7.300000027,0.0
31037,43922.76736, 23.6, 77.8, 100,7.699999946,0.0
31038,43922.77083, 23.7, 76.7, 100,8.399999953,0.0
31039,43922.77431, 23.6, 74.0, 100,7.600000027,0.0
31040,43922.77778, 23.9, 72.4, 100,7.29999999,0.0
31041,43922.78125, 23.7, 71.3, 100,7.00000001,0.0
31042,43922.78472, 22.9, 69.7, 100,7.09999999,0.0
31043,43922.78819, 22.9, 69.5, 100,7.000000003,0.0
31044,43922.79167, 22.9, 69.4, 100,7.4,0.0
31045,43922.79514, 22.5, 70.0, 100,6.89999996,0.0
31046,43922.79861, 22.1, 70.9, 100,6.30000008,0.0
31047,43922.80208, 22.0, 72.7, 100,6.200000007,0.0
31048,43922.80556, 21.8, 74.7, 100,6.100000003,0.0
31049,43922.80903, 21.5, 76.2, 100,5.900000003,0.0
31050,43922.8125, 21.5, 77.2, 100,5.99999999,0.0
31051,43922.81597, 21.3, 78.1, 100,5.90000001,0.0
31052,43922.81944, 21.1, 78.7, 100,5.9,0.0
31053,43922.82292, 20.7, 79.0, 100,5.9,0.0
31054,43922.82639, 20.7, 79.2, 100,5.8,0.0
31055,43922.82986, 20.4, 79.5, 100,5.8,0.0
31056,43922.83333, 20.3, 80.0, 100,5.899999993,0.0
31057,43922.83681, 20.2, 80.4, 100,5.800000003,0.0
31058,43922.84028, 20.0, 80.9, 100,5.799999997,0.0
31059,43922.84375, 19.8, 82.6, 100,5.7,0.0
31060,43922.84722, 19.7, 84.0, 100,5.7,0.0
31061,43922.85069, 19.4, 84.9, 100,5.600000003,0.0
31062,43922.85417, 19.2, 85.4,   0,5.5,0.0
31063,43922.85764, 18.8, 87.1,   0,5.399999993,0.0
31064,43922.86111, 18.5, 87.7,   0,5.300000013,0.0
31065,43922.86458, 18.4, 88.5,   0,5.499999987,0.0
31066,43922.86806, 18.3, 88.6,   0,5.5,0.0
31067,43922.87153, 18.2, 88.5,   0,5.500000003,0.0
31068,43922.875, 18.1, 88.7,   0,5.60000001,0.0
31069,43922.87847, 18.1, 88.1,   0,5.69999999,0.0
31070,43922.88194, 18.0, 88.9,   0,5.600000003,0.0
31071,43922.88542, 17.9, 89.6,   0,5.8,0.0
31072,43922.88889, 17.8, 90.2,   0,5.899999993,0.0
31073,43922.89236, 17.8, 90.6,   0,5.800000013,0.0
31074,43922.89583, 17.6, 91.0,   0,5.8,0.0
31075,43922.89931, 17.6, 91.2,   0,5.700000003,0.0
31076,43922.90278, 17.4, 91.7,   0,5.8,0.0
31077,43922.90625, 17.4, 92.0,   0,5.8,0.0
31078,43922.90972, 17.3, 92.4,   0,5.8,0.0
31079,43922.91319, 17.3, 92.5,   0,5.8,0.0
31080,43922.91667, 17.1, 92.7,   0,5.7,0.0
31081,43922.92014, 17.2, 92.5,   0,5.8,0.0
31082,43922.92361, 17.3, 92.4,   0,5.8,0.0
31083,43922.92708, 17.1, 92.4,   0,5.8,0.0
31084,43922.93056, 17.1, 92.5,   0,5.8,0.0
31085,43922.93403, 17.3, 92.4,   0,5.8,0.0
31086,43922.9375, 17.4, 92.3,   0,5.8,0.0
31087,43922.94097, 17.3, 92.4,   0,5.8,0.0
31088,43922.94444, 17.2, 92.4,   0,5.899999997,0.0
31089,43922.94792, 17.2, 92.5,   0,5.8,0.0
31090,43922.95139, 17.2, 92.5,   0,6.19999998,0.0
31091,43922.95486, 17.2, 92.4,   0,5.90000004,0.0
31092,43922.95833, 17.3, 92.2,   0,5.9,0.0
31093,43922.96181, 17.4, 92.0,   0,5.800000003,0.0
31094,43922.96528, 17.4, 92.1,   0,5.800000003,0.0
31095,43922.96875, 17.4, 92.2,   0,5.90000001,0.0
31096,43922.97222, 17.4, 92.4,   0,5.99999999,0.0
31097,43922.97569, 17.5, 92.7,   0,5.800000007,0.0
31098,43922.97917, 17.4, 92.5,   0,5.9,0.0
31099,43922.98264, 17.6, 92.5,   0,5.900000007,0.0
31100,43922.98611, 17.7, 92.4,   0,5.999999987,0.0
31101,43922.98958, 17.6, 92.6,   0,5.800000013,0.0
31102,43922.99306, 17.8, 92.8,   0,5.999999993,0.0
31103,43922.99653, 17.7, 92.9,   0,6.099999997,0.0
31104,43923.0, 17.7, 92.9,   0,5.99999999,0.0
31105,43923.00347, 17.8, 92.7,   0,5.90000001,0.0
31106,43923.00694, 17.8, 92.7,   0,6.099999993,0.0
31107,43923.01042, 18.0, 92.6,   0,6.7,0.0
31108,43923.01389, 18.0, 92.8,   0,6.39999998,0.0
31109,43923.01736, 18.1, 92.8,   0,6.10000004,0.0
31110,43923.02083, 17.9, 92.8,   0,5.900000013,0.0
31111,43923.02431, 18.0, 92.7,   0,5.800000003,0.0
31112,43923.02778, 18.1, 92.7,   0,5.8,0.0
31113,43923.03125, 18.1, 92.7,   0,5.79999999,0.0
31114,43923.03472, 18.2, 92.6,   0,5.70000001,0.0
31115,43923.03819, 18.2, 92.6,   0,5.799999997,0.0
31116,43923.04167, 18.3, 92.8,   0,5.9,0.0
31117,43923.04514, 18.2, 93.0,   0,5.999999993,0.0
31118,43923.04861, 18.2, 93.1,   0,5.900000013,0.0
31119,43923.05208, 18.1, 92.9,   0,5.9,0.0
31120,43923.05556, 18.1, 93.1,   0,5.999999997,0.0
31121,43923.05903, 18.1, 93.2,   0,5.800000007,0.0
31122,43923.0625, 18.1, 93.3, 100,6.00000001,0.0
31123,43923.06597, 18.2, 93.2, 100,6.09999999,0.0
31124,43923.06944, 18.7, 91.4, 100,5.900000007,0.0
31125,43923.07292, 18.9, 90.4, 100,6.0,0.0
31126,43923.07639, 19.2, 90.1, 100,5.900000007,0.0
31127,43923.07986, 19.3, 90.1, 100,5.999999987,0.0
31128,43923.08333, 19.3, 90.1, 100,5.900000007,0.0
31129,43923.08681, 19.6, 90.5, 100,5.700000007,0.0
31130,43923.09028, 19.6, 90.6, 100,5.499999993,0.0
31131,43923.09375, 19.9, 90.7, 100,5.29999999,0.0
31132,43923.09722, 20.1, 90.3, 100,5.20000001,0.0
31133,43923.10069, 20.2, 90.2, 100,5.100000003,0.0
31134,43923.10417, 20.2, 90.1, 100,5.3,0.0
31135,43923.10764, 20.3, 89.7, 100,5.099999993,0.0
31136,43923.11111, 20.2, 89.5, 100,5.000000013,0.0
31137,43923.11458, 20.4, 90.0, 100,4.900000007,0.0
31138,43923.11806, 20.5, 89.7, 100,4.800000003,0.0
31139,43923.12153, 20.5, 89.5, 100,4.899999997,0.0
31140,43923.125, 20.4, 89.5, 100,4.8,0.0
31141,43923.12847, 20.5, 90.0, 100,4.8,0.0
31142,43923.13194, 20.3, 90.1, 100,5.09999999,0.0
31143,43923.13542, 20.5, 89.8, 100,5.2,0.0
31144,43923.13889, 20.4, 89.9, 100,5.2,0.0
31145,43923.14236, 20.4, 90.0, 100,5.2,0.0
31146,43923.14583, 20.6, 89.9, 100,5.100000007,0.0
31147,43923.14931, 20.6, 90.2, 100,5.1,0.0
31148,43923.15278, 20.7, 90.4, 100,5.099999997,0.0
31149,43923.15625, 20.8, 90.5, 100,5.00000002,0.0
31150,43923.15972, 20.6, 90.6, 100,5.19999998,0.0
31151,43923.16319, 20.9, 90.7, 100,5.2,0.0
31152,43923.16667, 21.0, 90.5, 100,5.1,0.0
31153,43923.17014, 20.8, 90.6, 100,5.299999987,0.0
31154,43923.17361, 20.7, 90.7, 100,5.100000027,0.0
31155,43923.17708, 20.8, 90.9, 100,5.199999993,0.0
31156,43923.18056, 20.7, 91.0, 100,5.2,0.0
31157,43923.18403, 20.7, 91.1, 100,5.199999997,0.0
31158,43923.1875, 20.9, 91.1, 100,5.1,0.0
31159,43923.19097, 20.7, 91.2, 100,5.1,0.0
31160,43923.19444, 20.8, 91.3, 100,5.1,0.0
31161,43923.19792, 20.8, 91.3, 100,5.1,0.0
31162,43923.20139, 20.9, 91.4, 100,5.0,0.0
31163,43923.20486, 21.1, 91.0, 100,5.0,0.0
31164,43923.20833, 21.0, 90.3, 100,5.0,0.0
31165,43923.21181, 21.1, 90.9, 100,5.199999993,0.0
31166,43923.21528, 21.3, 90.9, 100,5.3,0.0
31167,43923.21875, 21.2, 90.9, 100,5.29999999,0.0
31168,43923.22222, 21.4, 91.3, 100,5.20000001,0.0
31169,43923.22569, 21.4, 91.1, 100,5.299999997,0.0
31170,43923.22917, 21.4, 91.2, 100,5.4,0.0
31171,43923.23264, 21.3, 91.4, 100,5.4,0.0
31172,43923.23611, 21.1, 91.5, 100,5.4,0.0
31173,43923.23958, 21.2, 91.6, 100,5.499999993,0.0
31174,43923.24306, 21.2, 91.7, 100,5.5,0.0
31175,43923.24653, 21.2, 91.7, 100,5.600000003,0.0
31176,43923.25, 21.3, 91.4, 100,5.69999999,0.0
31177,43923.25347, 21.2, 91.8, 100,5.60000001,0.0
31178,43923.25694, 21.2, 92.0, 100,5.6,0.0
31179,43923.26042, 21.0, 91.8, 100,5.7,0.0
31180,43923.26389, 20.8, 91.2, 100,5.7,0.0
31181,43923.26736, 20.9, 90.8, 100,5.7,0.0
31182,43923.27083, 20.9, 90.1, 100,5.7,0.0
31183,43923.27431, 20.8, 89.2, 100,5.799999997,0.0
31184,43923.27778, 20.7, 89.3, 100,5.7,0.0
31185,43923.28125, 21.0, 90.4, 100,5.7,0.0
31186,43923.28472, 20.9, 91.6, 100,5.7,0.0
31187,43923.28819, 21.0, 92.1, 100,5.799999997,0.0
31188,43923.29167, 21.0, 92.3, 100,5.8,0.0
31189,43923.29514, 21.0, 92.6, 100,5.9,0.0
31190,43923.29861, 21.1, 93.1, 100,5.9,0.0
31191,43923.30208, 20.9, 91.7, 100,5.9,0.0
31192,43923.30556, 20.9, 89.5, 100,5.999999997,0.0
31193,43923.30903, 21.1, 88.3, 100,6.099999993,0.0
31194,43923.3125, 21.0, 88.7, 100,5.90000001,0.0
31195,43923.31597, 21.1, 89.0, 100,5.99999999,0.0
31196,43923.31944, 21.2, 87.7, 100,5.900000003,0.0
31197,43923.32292, 21.2, 88.6, 100,5.9,0.0
31198,43923.32639, 21.0, 90.3, 100,5.9,0.0
31199,43923.32986, 20.7, 90.5, 100,5.9,0.0
31200,43923.33333, 21.0, 89.5, 100,5.999999993,0.0
31201,43923.33681, 20.9, 89.9, 100,5.900000003,0.0
31202,43923.34028, 20.7, 90.5, 100,5.999999997,0.0
31203,43923.34375, 20.7, 90.3, 100,5.9,0.0
31204,43923.34722, 20.7, 90.1, 100,5.9,0.0
31205,43923.35069, 20.7, 90.6, 100,5.9,0.0
31206,43923.35417, 20.7, 90.6, 100,6.0,0.0
31207,43923.35764, 20.8, 90.6, 100,6.100000007,0.0
31208,43923.36111, 21.1, 89.7, 100,6.199999987,0.0
31209,43923.36458, 21.0, 89.5, 100,6.100000007,0.0
31210,43923.36806, 21.2, 88.5, 100,6.1,0.0
31211,43923.37153, 21.1, 86.5, 100,6.1,0.0
31212,43923.375, 21.4, 85.5, 100,6.10000004,0.0
31213,43923.37847, 21.7, 84.7, 100,6.49999996,0.0
31214,43923.38194, 22.0, 83.5, 100,6.79999999,0.0
31215,43923.38542, 22.5, 83.5, 100,6.9,0.0
31216,43923.38889, 21.9, 84.7, 100,6.900000013,0.0
31217,43923.39236, 22.0, 81.4, 100,7.099999973,0.0
31218,43923.39583, 22.3, 83.0, 100,7.299999987,0.0
31219,43923.39931, 22.8, 85.0, 100,7.499999993,0.0
31220,43923.40278, 22.8, 84.6, 100,7.699999997,0.0
31221,43923.40625, 22.3, 84.9, 100,7.60000005,0.0
31222,43923.40972, 22.9, 83.6, 100,8.09999995,0.0
31223,43923.41319, 23.0, 82.3, 100,8.000000003,0.0
31224,43923.41667, 22.8, 79.0, 100,7.8,0.0
31225,43923.42014, 23.3, 82.2, 100,8.4,0.0
31226,43923.42361, 23.7, 79.8, 100,8.4,0.0
31227,43923.42708, 22.8, 76.3, 100,8.69999998,0.0
31228,43923.43056, 23.8, 80.1, 100,8.899999993,0.0
31229,43923.43403, 23.7, 75.7, 100,8.400000023,0.0
31230,43923.4375, 23.7, 74.9, 100,9.1,0.0
31231,43923.44097, 23.3, 72.9, 100,9.1,0.0
31232,43923.44444, 23.5, 78.4, 100,8.400000023,0.0
31233,43923.44792, 23.7, 80.7, 100,8.4,0.0
31234,43923.45139, 23.2, 78.0, 100,8.300000034,0.0
31235,43923.45486, 23.1, 82.3, 100,8.799999933,0.0
31236,43923.45833, 23.7, 83.4, 100,8.700000007,0.0
31237,43923.46181, 24.1, 82.2,   0,8.899999993,0.0
31238,43923.46528, 23.6, 79.4,   0,8.999999993,0.0
31239,43923.46875, 23.2, 83.0,   0,8.8,0.0
31240,43923.47222, 22.9, 87.2,   0,8.8,0.0
31241,43923.47569, 23.0, 89.0,   0,8.999999993,0.0
31242,43923.47917, 22.9, 90.1,   0,8.9,0.0
31243,43923.48264, 23.4, 90.0,   0,9.399999993,0.0
31244,43923.48611, 23.7, 87.0,   0,9.300000013,0.0
31245,43923.48958, 23.2, 83.3,   0,9.00000002,0.0
31246,43923.49306, 23.2, 86.5,   0,9.099999997,0.0
31247,43923.49653, 23.4, 88.1,   0,9.299999997,0.0
31248,43923.5, 23.8, 87.2,   0,9.20000002,0.0
31249,43923.50347, 24.1, 86.2, 100,9.39999998,0.0
31250,43923.50694, 24.0, 80.6, 100,9.69999999,0.0
31251,43923.51042, 24.1, 75.8, 100,9.2,0.0
31252,43923.51389, 23.6, 73.3, 100,9.30000006,0.0
31253,43923.51736, 24.1, 74.3, 100,10.19999988,0.0
31254,43923.52083, 24.4, 71.8,   0,9.90000002,0.0
31255,43923.52431, 23.2, 68.2,   0,9.00000003,0.0
31256,43923.52778, 23.0, 77.8,   0,9.00000001,0.0
31257,43923.53125, 23.4, 82.0,   0,9.30000001,0.0
31258,43923.53472, 23.6, 83.2,   0,9.39999999,0.0
31259,43923.53819, 24.6, 78.3,   0,9.599999993,0.0
31260,43923.54167, 24.4, 71.6,   0,10.0,0.0
31261,43923.54514, 23.9, 67.7,   0,10.79999996,0.0
31262,43923.54861, 24.3, 72.3,   0,10.20000008,0.0
31263,43923.55208, 24.5, 70.4, 100,10.00000001,0.0
31264,43923.55556, 24.5, 68.3, 100,10.19999999,0.0
31265,43923.55903, 24.5, 67.8, 100,9.8,0.0
31266,43923.5625, 24.2, 69.8, 100,9.79999998,0.0
31267,43923.56597, 24.7, 73.1, 100,9.60000002,0.0
31268,43923.56944, 24.6, 75.2, 100,9.6,0.0
31269,43923.57292, 24.3, 72.9, 100,9.4,0.0
31270,43923.57639, 24.1, 72.3, 100,9.000000027,0.0
31271,43923.57986, 24.7, 73.4, 100,9.399999946,0.0
31272,43923.58333, 24.1, 73.3, 100,9.000000027,0.0
31273,43923.58681, 24.0, 72.3, 100,9.399999987,0.0
31274,43923.59028, 24.4, 75.0, 100,9.299999997,0.0
31275,43923.59375, 24.4, 73.4, 100,9.20000006,0.0
31276,43923.59722, 24.3, 72.7, 100,9.79999994,0.0
31277,43923.60069, 24.2, 70.8, 100,9.400000013,0.0
31278,43923.60417, 24.2, 73.8, 100,9.4,0.0
31279,43923.60764, 24.4, 71.6, 100,9.300000027,0.0
31280,43923.61111, 24.2, 72.5, 100,9.699999946,0.0
31281,43923.61458, 24.1, 71.6, 100,9.200000034,0.0
31282,43923.61806, 24.1, 75.1, 100,8.90000001,0.0
31283,43923.62153, 23.6, 72.9, 100,9.199999987,0.0
31284,43923.625, 23.9, 76.8, 100,8.80000007,0.0
31285,43923.62847, 24.0, 77.4, 100,9.49999993,0.0
31286,43923.63194, 24.2, 75.7, 100,9.100000013,0.0
31287,43923.63542, 23.9, 75.9, 100,8.9,0.0
31288,43923.63889, 23.8, 78.8, 100,9.0,0.0
31289,43923.64236, 24.2, 79.0, 100,9.0,0.0
31290,43923.64583, 24.2, 77.7, 100,9.0,0.0
31291,43923.64931, 23.8, 75.8, 100,9.0,0.0
31292,43923.65278, 24.1, 78.9, 100,9.000000013,0.0
31293,43923.65625, 24.4, 79.7, 100,9.40000002,0.0
31294,43923.65972, 24.1, 74.8, 100,9.59999998,0.0
31295,43923.66319, 23.8, 71.9, 100,9.30000001,0.0
31296,43923.66667, 23.9, 70.8, 100,9.4,0.0
31297,43923.67014, 24.0, 69.5, 100,9.4,0.0
31298,43923.67361, 24.0, 69.5, 100,9.4,0.0
31299,43923.67708, 24.0, 72.9, 100,9.4,0.0
31300,43923.68056, 24.3, 70.7, 100,9.69999999,0.0
31301,43923.68403, 24.2, 68.6, 100,9.500000017,0.0
31302,43923.6875, 24.2, 68.6, 100,9.99999995,0.0
31303,43923.69097, 24.1, 69.0, 100,9.50000005,0.0
31304,43923.69444, 23.9, 71.0, 100,9.599999997,0.0
31305,43923.69792, 24.7, 71.0, 100,10.6,0.0
31306,43923.70139, 24.2, 66.1, 100,10.3,0.0
31307,43923.70486, 24.0, 63.4, 100,10.3,0.0
31308,43923.70833, 23.9, 62.9, 100,10.79999997,0.0
31309,43923.71181, 24.2, 64.0, 100,9.800000034,0.0
